properties{
  x = 0,
  y = 0,
  width = 400,
  height = 312,
  min_layer = 0,
  max_layer = 2,
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 32,
  y = 56,
  width = 336,
  height = 240,
  pattern = "20_20",
}

tile{
  layer = 0,
  x = 192,
  y = 24,
  width = 192,
  height = 32,
  pattern = "cave_wall",
}

tile{
  layer = 0,
  x = 368,
  y = 24,
  width = 32,
  height = 32,
  pattern = "cave_wall_1",
}

tile{
  layer = 0,
  x = 368,
  y = 184,
  width = 32,
  height = 128,
  pattern = "cave_wall_2",
}

tile{
  layer = 0,
  x = 368,
  y = 296,
  width = 32,
  height = 32,
  pattern = "cave_wall_3",
}

tile{
  layer = 0,
  x = 32,
  y = 296,
  width = 352,
  height = 32,
  pattern = "cave_wall_4",
}

tile{
  layer = 0,
  x = 0,
  y = 296,
  width = 32,
  height = 32,
  pattern = "cave_wall_5",
}

tile{
  layer = 0,
  x = 0,
  y = 184,
  width = 32,
  height = 128,
  pattern = "cave_wall_6",
}

tile{
  layer = 0,
  x = 0,
  y = 24,
  width = 32,
  height = 32,
  pattern = "cave_wall_7",
}

tile{
  layer = 0,
  x = 32,
  y = 24,
  width = 224,
  height = 32,
  pattern = "cave_wall",
}

tile{
  layer = 0,
  x = 368,
  y = 56,
  width = 32,
  height = 160,
  pattern = "cave_wall_6",
}

tile{
  layer = 0,
  x = 0,
  y = 56,
  width = 32,
  height = 160,
  pattern = "cave_wall_6",
}

tile{
  layer = 0,
  x = 0,
  y = 200,
  width = 32,
  height = 8,
  pattern = "54_3",
}

tile{
  layer = 0,
  x = 0,
  y = 224,
  width = 32,
  height = 8,
  pattern = "56_3",
}

tile{
  layer = 0,
  x = 0,
  y = 208,
  width = 32,
  height = 16,
  pattern = "55_3",
}

tile{
  layer = 0,
  x = 368,
  y = 224,
  width = 32,
  height = 8,
  pattern = "56_4",
}

tile{
  layer = 0,
  x = 368,
  y = 208,
  width = 32,
  height = 16,
  pattern = "55_4",
}

tile{
  layer = 0,
  x = 368,
  y = 200,
  width = 32,
  height = 8,
  pattern = "54_4",
}

tile{
  layer = 0,
  x = -64,
  y = 216,
  width = 32,
  height = 32,
  pattern = "10",
}

tile{
  layer = 0,
  x = 136,
  y = 56,
  width = 32,
  height = 160,
  pattern = "41_8",
}

tile{
  layer = 0,
  x = 136,
  y = 248,
  width = 32,
  height = 48,
  pattern = "41_8",
}

tile{
  layer = 0,
  x = 48,
  y = 64,
  width = 32,
  height = 32,
  pattern = "34_4",
}

tile{
  layer = 0,
  x = 96,
  y = 64,
  width = 32,
  height = 32,
  pattern = "36_4",
}

tile{
  layer = 0,
  x = 48,
  y = 112,
  width = 32,
  height = 32,
  pattern = "40_4",
}

tile{
  layer = 0,
  x = 96,
  y = 112,
  width = 32,
  height = 32,
  pattern = "38_4",
}

tile{
  layer = 0,
  x = 96,
  y = 96,
  width = 32,
  height = 16,
  pattern = "37_4",
}

tile{
  layer = 0,
  x = 48,
  y = 96,
  width = 32,
  height = 16,
  pattern = "41_4",
}

tile{
  layer = 0,
  x = 80,
  y = 64,
  width = 16,
  height = 32,
  pattern = "35_4",
}

tile{
  layer = 0,
  x = 80,
  y = 112,
  width = 16,
  height = 32,
  pattern = "60_3",
}

tile{
  layer = 0,
  x = -32,
  y = 232,
  width = 16,
  height = 16,
  pattern = "110",
}

tile{
  layer = 0,
  x = -40,
  y = 144,
  width = 16,
  height = 16,
  pattern = "110",
}

tile{
  layer = 0,
  x = -32,
  y = 88,
  width = 8,
  height = 8,
  pattern = "hole_edge_1",
}

tile{
  layer = 0,
  x = -32,
  y = 56,
  width = 8,
  height = 8,
  pattern = "hole_edge",
}

tile{
  layer = 0,
  x = -40,
  y = 112,
  width = 8,
  height = 8,
  pattern = "hole_edge_3",
}

destination{
  name = "entrada_sala_3",
  layer = 0,
  x = 368,
  y = 221,
  direction = 2,
}

teletransporter{
  name = "entrada_sala_4",
  layer = 0,
  x = 8,
  y = 208,
  width = 16,
  height = 16,
  destination_map = "sala_4",
}

block{
  layer = 0,
  x = 160,
  y = 229,
  sprite = "entities/block",
  pushable = false,
  pullable = true,
}

block{
  layer = 0,
  x = 160,
  y = 245,
  sprite = "entities/block",
  pushable = false,
  pullable = true,
}

block{
  layer = 0,
  x = 144,
  y = 229,
  sprite = "entities/block",
  pushable = true,
  pullable = false,
}

block{
  layer = 0,
  x = 144,
  y = 245,
  sprite = "entities/block",
  pushable = true,
  pullable = false,
}

enemy{
  layer = 0,
  x = 200,
  y = 181,
  direction = 0,
  breed = "chameleon",
  treasure_name = "gem",
}

block{
  layer = 0,
  x = 328,
  y = 125,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 312,
  y = 125,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 312,
  y = 109,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 328,
  y = 237,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 312,
  y = 237,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 312,
  y = 253,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 248,
  y = 237,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 248,
  y = 253,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 232,
  y = 125,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 248,
  y = 125,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 232,
  y = 237,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 248,
  y = 109,
  sprite = "blocks/block_yellow",
  pushable = false,
  pullable = false,
}

enemy{
  name = "esqueleto_4",
  layer = 0,
  x = 88,
  y = 173,
  direction = 0,
  breed = "skelfos",
